,timestamp,gemini-appTimestamp,gemini-id,gemini-uid,gemini-assetPair,gemini-instrumentClass,gemini-exchangeId,gemini-interval,gemini-type,gemini-filled,gemini-high,gemini-low,gemini-open,gemini-close,gemini-average,gemini-middle,gemini-volume,gemini-tradeCount,gemini-eventType,kraken-appTimestamp,kraken-id,kraken-uid,kraken-assetPair,kraken-instrumentClass,kraken-exchangeId,kraken-interval,kraken-type,kraken-filled,kraken-high,kraken-low,kraken-open,kraken-close,kraken-average,kraken-middle,kraken-volume,kraken-tradeCount,kraken-eventType,coinbasepro-appTimestamp,coinbasepro-id,coinbasepro-uid,coinbasepro-assetPair,coinbasepro-instrumentClass,coinbasepro-exchangeId,coinbasepro-interval,coinbasepro-type,coinbasepro-filled,coinbasepro-high,coinbasepro-low,coinbasepro-open,coinbasepro-close,coinbasepro-average,coinbasepro-middle,coinbasepro-volume,coinbasepro-tradeCount,coinbasepro-eventType,bitstamp-appTimestamp,bitstamp-id,bitstamp-uid,bitstamp-assetPair,bitstamp-instrumentClass,bitstamp-exchangeId,bitstamp-interval,bitstamp-type,bitstamp-filled,bitstamp-high,bitstamp-low,bitstamp-open,bitstamp-close,bitstamp-average,bitstamp-middle,bitstamp-volume,bitstamp-tradeCount,bitstamp-eventType,cexio-appTimestamp,cexio-id,cexio-uid,cexio-assetPair,cexio-instrumentClass,cexio-exchangeId,cexio-interval,cexio-type,cexio-filled,cexio-high,cexio-low,cexio-open,cexio-close,cexio-average,cexio-middle,cexio-volume,cexio-tradeCount,cexio-eventType,itbit-appTimestamp,itbit-id,itbit-uid,itbit-assetPair,itbit-instrumentClass,itbit-exchangeId,itbit-interval,itbit-type,itbit-filled,itbit-high,itbit-low,itbit-open,itbit-close,itbit-average,itbit-middle,itbit-volume,itbit-tradeCount,itbit-eventType
90,2020-09-04 16:00:00.000,2020-09-04 17:00:18.330,1599235200000,candle-btc-usd-spot-gemini-1h-1599235200000,BTC-USD,Spot,gemini,1h,HighWave,False,10488.57,10326.25,10442.96,10452.06,10413.61,10407.41,103.7438973985,795,Candle,2020-09-04 17:00:43.209,1599235200000,candle-btc-usd-spot-kraken-1h-1599235200000,BTC-USD,Spot,kraken,1h,HighWave,False,10480.0,10328.5,10430.3,10451.8,10408.7,10404.2,311.46655602,1125,Candle,2020-09-04 17:00:24.659,1599235200000,candle-btc-usd-spot-coinbasepro-1h-1599235200000,BTC-USD,Spot,coinbasepro,1h,HighWave,False,10485.1,10318.88,10434.76,10448.89,10410.23,10401.99,1103.28914301,7395,Candle,2020-09-04 17:00:16.485,1599235200000,candle-btc-usd-spot-bitstamp-1h-1599235200000,BTC-USD,Spot,bitstamp,1h,HighWave,False,10484.63,10314.21,10428.42,10449.24,10410.75,10399.42,863.27435499,1712,Candle,2020-09-04 17:00:34.845,1599235200000,candle-btc-usd-spot-cexio-1h-1599235200000,BTC-USD,Spot,cexio,1h,LongLeggedDoji,True,10511.9,10330.0,10457.0,10453.5,10432.7,10420.9,12.9938795,180,Candle,2020-09-04 17:01:40.988,1599235200000,candle-btc-usd-spot-itbit-1h-1599235200000,BTC-USD,Spot,itbit,1h,HighWave,True,10479.25,10328.5,10432.5,10426.75,10405.14,10403.87,10.86666867,116,Candle
91,2020-09-04 17:00:00.000,2020-09-04 18:00:20.959,1599238800000,candle-btc-usd-spot-gemini-1h-1599238800000,BTC-USD,Spot,gemini,1h,ShortDay,True,10461.7,10393.92,10450.45,10426.29,10429.36,10427.81,88.544175037,537,Candle,2020-09-04 18:00:53.578,1599238800000,candle-btc-usd-spot-kraken-1h-1599238800000,BTC-USD,Spot,kraken,1h,ShortDay,True,10459.3,10393.1,10451.9,10424.2,10424.9,10426.2,294.57793555,807,Candle,2020-09-04 18:00:24.334,1599238800000,candle-btc-usd-spot-coinbasepro-1h-1599238800000,BTC-USD,Spot,coinbasepro,1h,ShortDay,True,10461.39,10389.4,10448.88,10420.3,10424.69,10425.39,806.65324047,6264,Candle,2020-09-04 18:00:29.509,1599238800000,candle-btc-usd-spot-bitstamp-1h-1599238800000,BTC-USD,Spot,bitstamp,1h,ShortDay,True,10462.61,10390.72,10446.69,10420.97,10424.12,10426.66,375.74645148,1393,Candle,2020-09-04 18:00:53.184,1599238800000,candle-btc-usd-spot-cexio-1h-1599238800000,BTC-USD,Spot,cexio,1h,LongDay,True,10475.5,10406.5,10469.3,10452.2,10441.5,10441.0,15.54399515,136,Candle,2020-09-04 18:01:45.465,1599238800000,candle-btc-usd-spot-itbit-1h-1599238800000,BTC-USD,Spot,itbit,1h,ShortDay,False,10457.0,10397.25,10426.75,10444.5,10430.73,10427.12,27.13238531,85,Candle
92,2020-09-04 18:00:00.000,2020-09-04 19:00:21.854,1599242400000,candle-btc-usd-spot-gemini-1h-1599242400000,BTC-USD,Spot,gemini,1h,ClosingMarubozu,False,10527.0,10351.1,10426.7,10527.0,10421.25,10439.0,131.7914162305,647,Candle,2020-09-04 19:01:02.277,1599242400000,candle-btc-usd-spot-kraken-1h-1599242400000,BTC-USD,Spot,kraken,1h,LongDay,False,10520.0,10355.1,10420.5,10519.9,10426.9,10437.5,245.91531052,916,Candle,2020-09-04 19:00:13.723,1599242400000,candle-btc-usd-spot-coinbasepro-1h-1599242400000,BTC-USD,Spot,coinbasepro,1h,ClosingMarubozu,False,10523.72,10350.45,10420.19,10523.72,10421.69,10437.08,969.76275838,6449,Candle,2020-09-04 19:00:24.467,1599242400000,candle-btc-usd-spot-bitstamp-1h-1599242400000,BTC-USD,Spot,bitstamp,1h,ClosingMarubozu,False,10527.84,10345.08,10413.62,10527.84,10428.08,10436.46,839.54964665,1681,Candle,2020-09-04 19:00:18.795,1599242400000,candle-btc-usd-spot-cexio-1h-1599242400000,BTC-USD,Spot,cexio,1h,ClosingMarubozu,False,10534.0,10385.9,10449.6,10534.0,10434.5,10459.9,11.14059352,158,Candle,2020-09-04 19:00:13.766,1599242400000,candle-btc-usd-spot-itbit-1h-1599242400000,BTC-USD,Spot,itbit,1h,LongDay,False,10511.25,10362.5,10444.5,10511.25,10421.41,10436.87,11.16388838,26597,Candle
93,2020-09-04 19:00:00.000,2020-09-04 20:00:21.274,1599246000000,candle-btc-usd-spot-gemini-1h-1599246000000,BTC-USD,Spot,gemini,1h,LongDay,False,10602.75,10480.4,10538.3,10583.24,10527.14,10541.57,237.5032223994,692,Candle,2020-09-04 20:01:05.895,1599246000000,candle-btc-usd-spot-kraken-1h-1599246000000,BTC-USD,Spot,kraken,1h,LongDay,False,10604.0,10483.0,10520.0,10586.9,10530.5,10543.0,459.0209258,1432,Candle,2020-09-04 20:00:14.799,1599246000000,candle-btc-usd-spot-coinbasepro-1h-1599246000000,BTC-USD,Spot,coinbasepro,1h,LongDay,False,10607.66,10474.82,10523.72,10584.92,10525.12,10541.24,1166.12957394,7504,Candle,2020-09-04 20:00:20.811,1599246000000,candle-btc-usd-spot-bitstamp-1h-1599246000000,BTC-USD,Spot,bitstamp,1h,LongDay,False,10608.0,10475.0,10528.87,10588.05,10527.18,10541.0,529.48889256,1898,Candle,2020-09-04 20:00:20.341,1599246000000,candle-btc-usd-spot-cexio-1h-1599246000000,BTC-USD,Spot,cexio,1h,LongDay,False,10620.3,10492.3,10547.9,10602.9,10541.9,10556.3,19.76437795,172,Candle,2020-09-04 20:00:41.716,1599246000000,candle-btc-usd-spot-itbit-1h-1599246000000,BTC-USD,Spot,itbit,1h,LongDay,False,10604.75,10485.5,10519.75,10587.0,10521.82,10545.12,28.23778517,150,Candle
94,2020-09-04 20:00:00.000,2020-09-04 21:00:21.490,1599249600000,candle-btc-usd-spot-gemini-1h-1599249600000,BTC-USD,Spot,gemini,1h,ShortDay,False,10614.83,10550.95,10583.24,10603.48,10579.47,10582.89,92.8929976188,968,Candle,2020-09-04 21:01:04.349,1599249600000,candle-btc-usd-spot-kraken-1h-1599249600000,BTC-USD,Spot,kraken,1h,HighWave,False,10607.0,10550.2,10586.9,10594.9,10581.6,10578.6,157.65134649,819,Candle,2020-09-04 21:00:19.049,1599249600000,candle-btc-usd-spot-coinbasepro-1h-1599249600000,BTC-USD,Spot,coinbasepro,1h,ShortDay,False,10615.0,10545.82,10581.74,10604.95,10579.59,10580.41,725.76539255,6534,Candle,2020-09-04 21:00:25.952,1599249600000,candle-btc-usd-spot-bitstamp-1h-1599249600000,BTC-USD,Spot,bitstamp,1h,ShortDay,False,10615.52,10545.47,10585.09,10602.31,10577.82,10580.49,758.38657795,1738,Candle,2020-09-04 21:00:21.475,1599249600000,candle-btc-usd-spot-cexio-1h-1599249600000,BTC-USD,Spot,cexio,1h,ShortDay,False,10620.4,10556.1,10599.8,10615.4,10592.8,10588.2,11.14289226,142,Candle,2020-09-04 21:01:27.305,1599249600000,candle-btc-usd-spot-itbit-1h-1599249600000,BTC-USD,Spot,itbit,1h,SpinningTop,False,10608.5,10559.75,10585.25,10594.0,10579.76,10584.12,11.00174799,130,Candle
95,2020-09-04 21:00:00.000,2020-09-04 22:00:37.639,1599253200000,candle-btc-usd-spot-gemini-1h-1599253200000,BTC-USD,Spot,gemini,1h,ClosingMarubozu,True,10634.4,10555.95,10604.14,10555.95,10589.02,10595.17,67.7807132134,858,Candle,2020-09-04 22:27:03.064,1599253200000,candle-btc-usd-spot-kraken-1h-1599253200000,BTC-USD,Spot,kraken,1h,SpinningTop,True,10634.8,10567.2,10595.0,10567.6,10601.5,10601.0,91.22888825,477,Candle,2020-09-04 22:00:22.205,1599253200000,candle-btc-usd-spot-coinbasepro-1h-1599253200000,BTC-USD,Spot,coinbasepro,1h,LongDay,True,10638.34,10552.36,10604.96,10558.79,10586.11,10595.35,465.54698019,6407,Candle,2020-09-04 22:00:18.575,1599253200000,candle-btc-usd-spot-bitstamp-1h-1599253200000,BTC-USD,Spot,bitstamp,1h,LongDay,True,10646.75,10551.0,10605.61,10561.59,10588.02,10598.87,382.15800558,1246,Candle,2020-09-04 22:00:41.319,1599253200000,candle-btc-usd-spot-cexio-1h-1599253200000,BTC-USD,Spot,cexio,1h,SpinningTop,True,10650.5,10560.7,10610.0,10575.8,10600.6,10605.6,6.76414811,108,Candle,2020-09-04 22:01:48.621,1599253200000,candle-btc-usd-spot-itbit-1h-1599253200000,BTC-USD,Spot,itbit,1h,SpinningTop,True,10630.5,10558.5,10594.0,10559.75,10589.19,10594.5,7.44219812,47,Candle
96,2020-09-04 22:00:00.000,2020-09-04 23:00:18.994,1599256800000,candle-btc-usd-spot-gemini-1h-1599256800000,BTC-USD,Spot,gemini,1h,LongDay,True,10595.62,10454.08,10557.9,10474.22,10545.53,10524.85,73.2227874868,741,Candle,2020-09-04 23:00:18.382,1599256800000,candle-btc-usd-spot-kraken-1h-1599256800000,BTC-USD,Spot,kraken,1h,LongDay,True,10597.9,10450.6,10567.6,10482.7,10530.5,10524.2,131.75545824,644,Candle,2020-09-05 01:52:07.616,1599256800000,candle-btc-usd-spot-coinbasepro-1h-1599256800000,BTC-USD,Spot,coinbasepro,1h,LongDay,True,10591.38,10446.58,10558.72,10483.54,10541.32,10518.98,587.87838165,6066,Candle,2020-09-04 23:00:20.571,1599256800000,candle-btc-usd-spot-bitstamp-1h-1599256800000,BTC-USD,Spot,bitstamp,1h,LongDay,True,10592.12,10459.51,10555.24,10471.65,10534.41,10525.81,549.57084939,1708,Candle,2020-09-04 23:00:43.885,1599256800000,candle-btc-usd-spot-cexio-1h-1599256800000,BTC-USD,Spot,cexio,1h,ShortDay,True,10595.1,10500.0,10577.7,10506.5,10558.1,10547.5,8.83112282,112,Candle,2020-09-04 23:00:32.544,1599256800000,candle-btc-usd-spot-itbit-1h-1599256800000,BTC-USD,Spot,itbit,1h,LongDay,True,10587.75,10472.5,10559.75,10482.0,10535.79,10530.12,38.66084212,103,Candle
97,2020-09-04 23:00:00.000,2020-09-05 00:00:20.256,1599260400000,candle-btc-usd-spot-gemini-1h-1599260400000,BTC-USD,Spot,gemini,1h,ShortDay,True,10501.0,10448.0,10482.53,10462.35,10476.07,10474.0,83.5548815124,774,Candle,2020-09-05 00:01:03.008,1599260400000,candle-btc-usd-spot-kraken-1h-1599260400000,BTC-USD,Spot,kraken,1h,SpinningTop,True,10499.8,10450.2,10480.1,10463.6,10471.6,10475.0,165.04054573,579,Candle,2020-09-05 01:52:08.661,1599260400000,candle-btc-usd-spot-coinbasepro-1h-1599260400000,BTC-USD,Spot,coinbasepro,1h,FourPriceDoji,True,10483.54,10483.54,10483.54,10483.54,10483.54,10483.54,0.0,0,Candle,2020-09-05 00:00:24.483,1599260400000,candle-btc-usd-spot-bitstamp-1h-1599260400000,BTC-USD,Spot,bitstamp,1h,SpinningTop,True,10497.22,10440.0,10471.63,10456.32,10468.85,10468.61,671.60592052,1473,Candle,2020-09-05 00:01:20.157,1599260400000,candle-btc-usd-spot-cexio-1h-1599260400000,BTC-USD,Spot,cexio,1h,ShortDay,False,10514.3,10439.4,10500.6,10509.7,10490.4,10476.8,6.77077461,93,Candle,2020-09-05 00:01:17.011,1599260400000,candle-btc-usd-spot-itbit-1h-1599260400000,BTC-USD,Spot,itbit,1h,SpinningTop,False,10496.25,10453.0,10476.25,10485.5,10474.41,10474.62,2.36308457,44,Candle
98,2020-09-05 00:00:00.000,2020-09-05 01:00:25.780,1599264000000,candle-btc-usd-spot-gemini-1h-1599264000000,BTC-USD,Spot,gemini,1h,HighWave,False,10573.73,10462.34,10462.34,10482.94,10513.84,10518.03,66.0685973612,709,Candle,2020-09-05 01:01:00.738,1599264000000,candle-btc-usd-spot-kraken-1h-1599264000000,BTC-USD,Spot,kraken,1h,HighWave,False,10565.0,10460.3,10463.5,10482.2,10509.0,10512.6,158.51234961,783,Candle,2020-09-05 01:59:00.738,1599264000000,candle-btc-usd-spot-coinbasepro-1h-1599264000000,BTC-USD,Spot,coinbasepro,1h,LongLeggedDoji,True,10564.8,10465.2,10483.54,10483.31,10508.84,10515.0,363.94884118,2979,Candle,2020-09-05 01:00:32.209,1599264000000,candle-btc-usd-spot-bitstamp-1h-1599264000000,BTC-USD,Spot,bitstamp,1h,SpinningTop,False,10567.9,10456.64,10460.2,10487.23,10508.96,10512.27,581.79733587,1519,Candle,2020-09-05 01:00:44.577,1599264000000,candle-btc-usd-spot-cexio-1h-1599264000000,BTC-USD,Spot,cexio,1h,HighWave,False,10590.8,10485.5,10509.7,10519.7,10536.8,10538.1,6.10580042,74,Candle,2020-09-05 01:01:03.432,1599264000000,candle-btc-usd-spot-itbit-1h-1599264000000,BTC-USD,Spot,itbit,1h,HighWave,False,10566.5,10465.5,10476.5,10480.0,10519.55,10516.0,32.26555828,122,Candle
99,2020-09-05 01:00:00.000,2020-09-05 02:00:26.343,1599267600000,candle-btc-usd-spot-gemini-1h-1599267600000,BTC-USD,Spot,gemini,1h,HighWave,False,10527.1,10420.95,10483.17,10489.6,10466.07,10474.02,41.7501526031,586,Candle,2020-09-05 02:00:57.986,1599267600000,candle-btc-usd-spot-kraken-1h-1599267600000,BTC-USD,Spot,kraken,1h,LongDay,False,10510.1,10420.0,10485.9,10500.1,10459.9,10465.0,78.43110867,391,Candle,2020-09-05 02:10:29.971,1599267600000,candle-btc-usd-spot-coinbasepro-1h-1599267600000,BTC-USD,Spot,coinbasepro,1h,HighWave,False,10523.37,10416.23,10483.31,10494.0,10461.88,10469.8,591.68759641,4910,Candle,2020-09-05 02:00:20.567,1599267600000,candle-btc-usd-spot-bitstamp-1h-1599267600000,BTC-USD,Spot,bitstamp,1h,HighWave,False,10519.08,10413.13,10477.6,10486.09,10454.5,10466.1,359.92020311,1010,Candle,2020-09-05 02:00:27.224,1599267600000,candle-btc-usd-spot-cexio-1h-1599267600000,BTC-USD,Spot,cexio,1h,ShortDay,False,10522.0,10443.0,10511.5,10517.2,10492.1,10482.0,2.85667234,55,Candle,2020-09-05 02:01:27.742,1599267600000,candle-btc-usd-spot-itbit-1h-1599267600000,BTC-USD,Spot,itbit,1h,LongDay,False,10518.75,10420.0,10468.75,10495.0,10466.57,10469.37,4.02061891,55,Candle
100,2020-09-05 02:00:00.000,2020-09-05 03:00:27.477,1599271200000,candle-btc-usd-spot-gemini-1h-1599271200000,BTC-USD,Spot,gemini,1h,LongDay,True,10510.23,10425.0,10492.0,10437.41,10464.26,10467.61,52.60444977,604,Candle,2020-09-05 03:00:56.445,1599271200000,candle-btc-usd-spot-kraken-1h-1599271200000,BTC-USD,Spot,kraken,1h,LongDay,True,10503.2,10422.9,10500.0,10438.2,10458.9,10463.0,49.81159392,377,Candle,2020-09-05 03:00:18.006,1599271200000,candle-btc-usd-spot-coinbasepro-1h-1599271200000,BTC-USD,Spot,coinbasepro,1h,LongDay,True,10506.52,10415.19,10493.96,10436.21,10460.54,10460.85,497.09702346,3921,Candle,2020-09-05 03:00:23.099,1599271200000,candle-btc-usd-spot-bitstamp-1h-1599271200000,BTC-USD,Spot,bitstamp,1h,LongDay,True,10509.43,10415.68,10484.63,10435.51,10461.44,10462.55,217.34071909,745,Candle,2020-09-05 03:00:27.499,1599271200000,candle-btc-usd-spot-cexio-1h-1599271200000,BTC-USD,Spot,cexio,1h,LongDay,True,10541.7,10457.3,10512.0,10474.3,10497.7,10499.5,4.22298901,60,Candle,2020-09-05 03:03:30.219,1599271200000,candle-btc-usd-spot-itbit-1h-1599271200000,BTC-USD,Spot,itbit,1h,LongDay,True,10506.0,10429.0,10495.0,10441.0,10460.63,10467.0,14.67271531,63,Candle
101,2020-09-05 03:00:00.000,2020-09-05 04:00:37.553,1599274800000,candle-btc-usd-spot-gemini-1h-1599274800000,BTC-USD,Spot,gemini,1h,ShortDay,True,10468.0,10401.0,10441.54,10412.23,10430.94,10434.0,47.2088961119,491,Candle,2020-09-05 04:00:52.820,1599274800000,candle-btc-usd-spot-kraken-1h-1599274800000,BTC-USD,Spot,kraken,1h,ShortDay,True,10464.4,10405.0,10438.4,10410.0,10429.5,10434.7,114.37744928,398,Candle,2020-09-05 04:00:16.847,1599274800000,candle-btc-usd-spot-coinbasepro-1h-1599274800000,BTC-USD,Spot,coinbasepro,1h,ShortDay,True,10461.73,10393.64,10435.82,10408.01,10427.67,10427.68,476.64408209,3752,Candle,2020-09-05 04:00:24.567,1599274800000,candle-btc-usd-spot-bitstamp-1h-1599274800000,BTC-USD,Spot,bitstamp,1h,SpinningTop,True,10466.21,10394.79,10436.8,10414.25,10428.28,10430.5,305.4870035,927,Candle,2020-09-05 04:02:51.863,1599274800000,candle-btc-usd-spot-cexio-1h-1599274800000,BTC-USD,Spot,cexio,1h,SpinningTop,True,10498.0,10419.8,10465.5,10451.0,10458.9,10458.9,4.97824851,65,Candle,2020-09-05 04:00:34.533,1599274800000,candle-btc-usd-spot-itbit-1h-1599274800000,BTC-USD,Spot,itbit,1h,ShortDay,True,10458.75,10403.75,10441.0,10420.25,10432.38,10431.25,13.5781677,48,Candle
102,2020-09-05 04:00:00.000,2020-09-05 05:00:22.101,1599278400000,candle-btc-usd-spot-gemini-1h-1599278400000,BTC-USD,Spot,gemini,1h,HighWave,False,10478.19,10390.01,10412.23,10424.29,10435.81,10434.1,42.1537165302,558,Candle,2020-09-05 05:00:39.271,1599278400000,candle-btc-usd-spot-kraken-1h-1599278400000,BTC-USD,Spot,kraken,1h,HighWave,False,10476.0,10390.0,10413.0,10421.1,10429.4,10433.0,89.48839832,386,Candle,2020-09-05 05:00:16.219,1599278400000,candle-btc-usd-spot-coinbasepro-1h-1599278400000,BTC-USD,Spot,coinbasepro,1h,HighWave,False,10474.56,10378.67,10410.27,10419.14,10430.98,10426.61,483.03643155,3267,Candle,2020-09-05 05:00:27.653,1599278400000,candle-btc-usd-spot-bitstamp-1h-1599278400000,BTC-USD,Spot,bitstamp,1h,HighWave,False,10480.88,10382.33,10405.18,10418.62,10430.53,10431.6,257.7800092,876,Candle,2020-09-05 05:01:23.638,1599278400000,candle-btc-usd-spot-cexio-1h-1599278400000,BTC-USD,Spot,cexio,1h,Doji,True,10507.5,10429.0,10451.0,10449.8,10455.8,10468.2,3.62721204,64,Candle,2020-09-05 05:00:36.640,1599278400000,candle-btc-usd-spot-itbit-1h-1599278400000,BTC-USD,Spot,itbit,1h,HighWave,False,10473.5,10387.25,10408.75,10424.5,10432.0,10430.37,20.41456241,75,Candle
103,2020-09-05 05:00:00.000,2020-09-05 06:00:21.555,1599282000000,candle-btc-usd-spot-gemini-1h-1599282000000,BTC-USD,Spot,gemini,1h,SpinningTop,True,10462.0,10406.28,10426.95,10410.54,10434.03,10434.14,32.6230561689,510,Candle,2020-09-05 06:00:35.723,1599282000000,candle-btc-usd-spot-kraken-1h-1599282000000,BTC-USD,Spot,kraken,1h,Doji,True,10458.6,10411.1,10421.1,10420.0,10430.7,10434.8,30.66007898,199,Candle,2020-09-05 06:00:22.136,1599282000000,candle-btc-usd-spot-coinbasepro-1h-1599282000000,BTC-USD,Spot,coinbasepro,1h,HighWave,True,10460.0,10402.07,10419.0,10408.74,10430.1,10431.03,311.28606964,2668,Candle,2020-09-05 06:00:21.787,1599282000000,candle-btc-usd-spot-bitstamp-1h-1599282000000,BTC-USD,Spot,bitstamp,1h,SpinningTop,True,10464.84,10401.0,10418.62,10403.19,10428.83,10432.92,378.60392629,795,Candle,2020-09-05 06:00:30.603,1599282000000,candle-btc-usd-spot-cexio-1h-1599282000000,BTC-USD,Spot,cexio,1h,HighWave,False,10490.0,10434.4,10443.5,10449.4,10462.3,10462.2,2.9217134,54,Candle,2020-09-05 06:00:18.673,1599282000000,candle-btc-usd-spot-itbit-1h-1599282000000,BTC-USD,Spot,itbit,1h,HighWave,False,10464.0,10414.5,10422.5,10425.25,10434.0,10439.2,11.26439594,40,Candle
104,2020-09-05 06:00:00.000,2020-09-05 07:00:29.134,1599285600000,candle-btc-usd-spot-gemini-1h-1599285600000,BTC-USD,Spot,gemini,1h,LongDay,False,10502.34,10396.64,10410.54,10483.26,10444.92,10449.49,34.2194067433,407,Candle,2020-09-05 07:01:33.236,1599285600000,candle-btc-usd-spot-kraken-1h-1599285600000,BTC-USD,Spot,kraken,1h,LongDay,False,10499.0,10400.0,10411.1,10481.9,10450.3,10449.0,70.27989097,283,Candle,2020-09-05 07:00:21.830,1599285600000,candle-btc-usd-spot-coinbasepro-1h-1599285600000,BTC-USD,Spot,coinbasepro,1h,LongDay,False,10500.5,10394.12,10408.43,10478.71,10445.14,10447.31,269.0134455,2339,Candle,2020-09-05 07:00:25.248,1599285600000,candle-btc-usd-spot-bitstamp-1h-1599285600000,BTC-USD,Spot,bitstamp,1h,LongDay,False,10506.5,10391.46,10404.65,10479.5,10452.29,10448.98,257.96869899,815,Candle,2020-09-05 07:00:27.909,1599285600000,candle-btc-usd-spot-cexio-1h-1599285600000,BTC-USD,Spot,cexio,1h,LongDay,False,10536.5,10404.4,10421.2,10513.4,10464.9,10470.4,5.1483479,86,Candle,2020-09-05 07:01:00.837,1599285600000,candle-btc-usd-spot-itbit-1h-1599285600000,BTC-USD,Spot,itbit,1h,ClosingMarubozu,False,10498.75,10403.5,10418.0,10498.75,10444.57,10451.12,27.90191183,50,Candle
105,2020-09-05 07:00:00.000,2020-09-05 08:00:25.290,1599289200000,candle-btc-usd-spot-gemini-1h-1599289200000,BTC-USD,Spot,gemini,1h,LongDay,True,10493.4,10366.96,10482.64,10406.82,10438.98,10430.18,44.6702681861,377,Candle,2020-09-05 08:00:30.977,1599289200000,candle-btc-usd-spot-kraken-1h-1599289200000,BTC-USD,Spot,kraken,1h,LongDay,True,10482.4,10370.9,10481.8,10411.8,10433.1,10426.6,105.38178983,557,Candle,2020-09-05 08:00:18.648,1599289200000,candle-btc-usd-spot-coinbasepro-1h-1599289200000,BTC-USD,Spot,coinbasepro,1h,LongDay,True,10492.97,10365.24,10478.71,10401.73,10430.31,10429.1,402.32133362,2100,Candle,2020-09-05 08:00:28.976,1599289200000,candle-btc-usd-spot-bitstamp-1h-1599289200000,BTC-USD,Spot,bitstamp,1h,LongDay,True,10495.55,10362.55,10480.0,10410.04,10424.5,10429.05,286.50908926,849,Candle,2020-09-05 08:03:36.978,1599289200000,candle-btc-usd-spot-cexio-1h-1599289200000,BTC-USD,Spot,cexio,1h,LongDay,True,10526.0,10398.8,10512.8,10442.2,10463.3,10462.4,3.88704173,53,Candle,2020-09-05 08:00:42.624,1599289200000,candle-btc-usd-spot-itbit-1h-1599289200000,BTC-USD,Spot,itbit,1h,LongDay,True,10492.75,10370.5,10482.5,10414.5,10422.76,10431.62,17.04257515,85,Candle
106,2020-09-05 08:00:00.000,2020-09-05 09:00:18.415,1599292800000,candle-btc-usd-spot-gemini-1h-1599292800000,BTC-USD,Spot,gemini,1h,OpeningMarubozu,True,10409.78,10326.54,10409.78,10330.5,10367.22,10368.16,28.5917012899,514,Candle,2020-09-05 09:00:33.709,1599292800000,candle-btc-usd-spot-kraken-1h-1599292800000,BTC-USD,Spot,kraken,1h,ShortDay,True,10405.7,10335.0,10405.6,10335.1,10365.5,10370.3,95.26563284,447,Candle,2020-09-05 09:00:21.557,1599292800000,candle-btc-usd-spot-coinbasepro-1h-1599292800000,BTC-USD,Spot,coinbasepro,1h,OpeningMarubozu,True,10406.82,10322.63,10406.82,10326.06,10365.65,10364.72,399.70923546,2261,Candle,2020-09-05 09:00:22.763,1599292800000,candle-btc-usd-spot-bitstamp-1h-1599292800000,BTC-USD,Spot,bitstamp,1h,OpeningMarubozu,True,10407.18,10328.58,10407.18,10329.72,10365.98,10367.88,187.02882619,941,Candle,2020-09-05 09:01:32.193,1599292800000,candle-btc-usd-spot-cexio-1h-1599292800000,BTC-USD,Spot,cexio,1h,Marubozu,True,10442.2,10351.5,10442.2,10351.5,10389.2,10396.8,3.19073303,62,Candle,2020-09-05 09:00:26.574,1599292800000,candle-btc-usd-spot-itbit-1h-1599292800000,BTC-USD,Spot,itbit,1h,Marubozu,True,10411.5,10333.5,10411.5,10333.5,10367.82,10372.5,14.29956064,109,Candle
107,2020-09-05 09:00:00.000,2020-09-05 10:00:20.467,1599296400000,candle-btc-usd-spot-gemini-1h-1599296400000,BTC-USD,Spot,gemini,1h,SpinningTop,True,10385.87,10285.95,10326.54,10292.23,10337.43,10335.91,34.3790900969,683,Candle,2020-09-05 10:00:36.747,1599296400000,candle-btc-usd-spot-kraken-1h-1599296400000,BTC-USD,Spot,kraken,1h,SpinningTop,True,10379.6,10290.1,10330.5,10301.0,10329.0,10334.8,158.98056716,639,Candle,2020-09-05 10:00:18.104,1599296400000,candle-btc-usd-spot-coinbasepro-1h-1599296400000,BTC-USD,Spot,coinbasepro,1h,SpinningTop,True,10382.47,10268.89,10326.07,10291.01,10332.22,10325.68,442.77084982,2775,Candle,2020-09-05 10:00:18.786,1599296400000,candle-btc-usd-spot-bitstamp-1h-1599296400000,BTC-USD,Spot,bitstamp,1h,SpinningTop,True,10384.49,10280.71,10322.41,10298.07,10331.44,10332.6,335.10380714,998,Candle,2020-09-05 10:00:39.797,1599296400000,candle-btc-usd-spot-cexio-1h-1599296400000,BTC-USD,Spot,cexio,1h,SpinningTop,True,10418.8,10318.5,10351.5,10319.6,10372.2,10368.6,13.39687522,140,Candle,2020-09-05 10:00:17.608,1599296400000,candle-btc-usd-spot-itbit-1h-1599296400000,BTC-USD,Spot,itbit,1h,SpinningTop,True,10369.75,10287.75,10333.5,10311.0,10330.69,10328.75,27.74079293,102,Candle
